Seed 1,Year,Round,Region Number,Region Name,Team 1,Team 2,Seed 2
1,2003,1,1,East,Connecticut,Boston University,16
8,2003,1,1,East,Michigan St,TCU,9
5,2003,1,1,East,Boston College,Old Dominion,12
4,2003,1,1,East,Vanderbilt,Liberty,13
6,2003,1,1,East,Arizona,Notre Dame,11
3,2003,1,1,East,Kansas St,Harvard,14
7,2003,1,1,East,Virginia Tech,Georgia Tech,10
2,2003,1,1,East,Purdue,Valparaiso,15
1,2003,1,2,Mideast,Tennessee,Alabama St,16
8,2003,1,2,Mideast,Virginia,Illinois,9
5,2003,1,2,Mideast,South Carolina,Chattanooga,12
4,2003,1,2,Mideast,Penn St,Holy Cross,13
6,2003,1,2,Mideast,Colorado,BYU,11
3,2003,1,2,Mideast,North Carolina,Austin Peay,14
7,2003,1,2,Mideast,George Washington,Oklahoma,10
2,2003,1,2,Mideast,Villanova,St Francis,15
1,2003,1,3,Midwest,Duke,Georgia St,16
8,2003,1,3,Midwest,Utah,DePaul,9
5,2003,1,3,Midwest,Georgia,Charlotte,12
4,2003,1,3,Midwest,Rutgers,Western Kentucky,13
6,2003,1,3,Midwest,New Mexico,Miami,11
3,2003,1,3,Midwest,Mississippi St,Manhattan,14
7,2003,1,3,Midwest,Santa Barbara,Xavier,10
2,2003,1,3,Midwest,Texas Tech,Southwest Missouri St,15
1,2003,1,4,West,LSU,Southwest Texas St,16
8,2003,1,4,West,Wisconsin Green Bay,Washington,9
5,2003,1,4,West,Louisiana Tech,Pepperdine,12
4,2003,1,4,West,Ohio St,Weber St,13
6,2003,1,4,West,Minnesota,Tulane,11
3,2003,1,4,West,Stanford,Western Michigan,14
7,2003,1,4,West,Arkansas,Cincinnati,10
2,2003,1,4,West,Texas,Hampton,15
