Seed 1,Year,Round,Region Number,Region Name,Team 1,Team 2,Seed 2
1,2022,1,1,Bridgeport,NC State,Longwood,16
8,2022,1,1,Bridgeport,Washington St,Kansas St,9
5,2022,1,1,Bridgeport,Notre Dame,Massachusetts,12
4,2022,1,1,Bridgeport,Oklahoma,IUPUI,13
6,2022,1,1,Bridgeport,Kentucky,Princeton,11
3,2022,1,1,Bridgeport,Indiana,Charlotte,14
7,2022,1,1,Bridgeport,Central Florida,Florida,10
2,2022,1,1,Bridgeport,Connecticut,Mercer,15
1,2022,1,2,Greensboro,South Carolina,Howard,16
8,2022,1,2,Greensboro,Miami,South Florida,9
5,2022,1,2,Greensboro,North Carolina,Stephen F Austin,12
4,2022,1,2,Greensboro,Arizona,UNLV,13
6,2022,1,2,Greensboro,Georgia,Dayton,11
3,2022,1,2,Greensboro,Iowa St,Texas Arlington,14
7,2022,1,2,Greensboro,Colorado,Creighton,10
2,2022,1,2,Greensboro,Iowa,Illinois St,15
1,2022,1,3,Spokane,Stanford,Montana St,16
8,2022,1,3,Spokane,Kansas,Georgia Tech,9
5,2022,1,3,Spokane,Virginia Tech,Florida Gulf Coast,12
4,2022,1,3,Spokane,Maryland,Delaware,13
6,2022,1,3,Spokane,Ohio St,Southwest Missouri St,11
3,2022,1,3,Spokane,LSU,Jackson St,14
7,2022,1,3,Spokane,Utah,Arkansas,10
2,2022,1,3,Spokane,Texas,Fairfield,15
1,2022,1,4,Wichita,Louisville,Albany,16
8,2022,1,4,Wichita,Nebraska,Gonzaga,9
5,2022,1,4,Wichita,Oregon,Belmont,12
4,2022,1,4,Wichita,Tennessee,Buffalo,13
6,2022,1,4,Wichita,BYU,Villanova,11
3,2022,1,4,Wichita,Michigan,American,14
7,2022,1,4,Wichita,Ole Miss,South Dakota,10
2,2022,1,4,Wichita,Baylor,Hawaii,15
